id,title,poet_id,content,year,genre
8288,《为王京兆贺嘉莲表》,84,在京任礼部员外郎。西内神龙寺前水渠内开合欢莲花，绘成《合欢莲花图》，由中使奉旨宣示百僚。宗元代京兆尹王权作表以贺,805,文
8289,《为京兆府昭应等九县诉夏苗旱损状》,84,在京任礼部员外郎。京兆府昭应等县夏苗旱损，宗元代京兆尹王权作状以奏,805,文
8290,《为王京兆贺雨表五首》,84,在京任礼部员外郎。春少雨，京兆尹王权奉旨，如月内无雨，即须祈祷。奉旨翌日即降甘露，宗元代作表以贺,805,文
8291,《为王户部荐李谅表》,84,在京任礼部员外郎。代户部侍郎王叔文作表，荐度支盐铁巡官李谅为谏官,805,文
8292,《为户部王叔文陈情表》,84,在京任礼部员外郎。六月十三日，户部侍郎王叔文母刘氏患病，宗元代叔文上表请假以侍奉母疾,805,文
8293,《礼部太上皇诰宣令皇帝即位贺表》,84,在京任礼部员外郎。八月四日，顺宗制令太子登位。宗元代礼部作贺表,805,文
8294,《礼部贺改永贞元年表》,84,在京任礼部员外郎。八月四日，顺宗禅位；五日，改元永贞。宗元代礼部作贺表,805,文
8295,《礼部贺册太上皇后表》,84,在京任礼部员外郎。八月四日，顺宗退居太上皇、制令太子即位。翌日，立良娣王氏为太上皇后。宗元作表以贺,805,文
8296,《礼部贺太上皇后册毕贺表》,84,在京任礼部员外郎。八月四日，顺宗退居太上皇、制令太子李纯即位。翌日，立良娣王氏为太上皇后。册封礼毕，宗元作表以贺,805,文
8297,《陈给事行状》,84,在京任礼部员外郎。四月二十五日，秘书少监陈京病故。宗元任集贤殿书院正字时，为其属吏。八月五日，撰行状以志于墓,805,文
8298,《礼部为百官上尊号表二首》,84,在京任礼部员外郎。八月四日，顺宗禅位；五日，改元永贞；九日，宪宗即位于宣政殿。宗元依职掌拟定上尊号表,805,文
8299,《为王京兆皇帝即位礼毕贺表》,84,在京任礼部员外郎。八月九日宪宗即位，宗元代京兆尹王权拟表以贺,805,文
8300,《故尚书户部侍郎王君先太夫人河间刘氏志文》,84,在京礼部员外郎。永贞革新失败前夕，为王叔文母刘氏撰墓志，借机赞扬王叔文之才德与功绩,805,文
8301,《虞鸣鹤诔并序》,84,在长安。为儿时旧友虞九皋撰诔文。虞九皋，字鸣鹤,805,文
8302,《种树郭橐驼传》,84,在长安。撰文传记郭橐驼之事迹，由种树之道生发为官之道,805,文
8303,《梓人传》,84,在长安。作文传记长安建筑工匠杨潜之事迹，借以发端，论为相之道,805,文
8304,《杨评事文集后序》,84,在长安。为大理评事杨凌文集撰后序,805,文
8305,《送邠宁独孤书记赴辟命序》,84,在长安。友独孤宓赴邠宁节度辟命任书记，宗元作序送之,805,文
8306,《送崔群序》,84,在长安。友崔群赴洛阳觐省，京中好友为其饯行，宗元作序送之,805,文
8307,《送宁国范明府诗序》,84,在长安。作序送范传真,805,文
8308,《送独孤申叔侍亲往河东序》,84,在长安。好友独孤申叔侍亲往河东，宗元作序送之,805,文
8309,《送豆卢膺秀才南游序》,84,在长安。作序送豆卢膺秀才南游,805,文
8310,《送幸南容归使联句诗序》,84,在长安。成德使府幕宾幸南容登第后归，宗元作序送之,805,文
8311,《送严公贶下第归兴元觐省诗序》,84,在长安。严公贶下第后归兴元觐省，宗元作序送之,805,文
8312,《送元秀才下第东归序》,84,在长安。元公瑾下第后东归，宗元作序送别,805,文
8313,《送蔡秀才下第归觐序》,84,在长安。蔡秀才五就乡举而不获，下第后回南归觐，宗元作序送之,805,文
8314,《送韦七秀才下第求益友序》,84,在长安。韦中立三就进士而不选，宗元赠序送之,805,文
8315,《送辛生下第序略》,84,在长安。友辛殆庶因高名被恶，在科场八年不就，遂告归长沙。宗元深为不平，赠序送之,805,文
8316,《送从兄称罢选归江淮诗序》,84,在长安。从兄称自淮阳抵京就选，下第东归，临行向其索诗。宗元赋诗五十七首，并作序列于其左,805,文
8317,《凌助教蓬屋题诗序》,84,在长安。吴人凌士燮京师为官十二年，欲归不得，遂按乡俗构蓬室而居。群公题诗其壁，宗元序之,805,文
8318,《送韩丰群公诗后序》,84,在长安。韩丰将游淮湖，群公于城外设宴饯别，各有饯诗，宗元作序,805,文
8319,《送文畅上人登五台遂游河朔序》,84,在长安。文畅上人将游河朔礼佛五台，宗元与吏部尚书顾少连、兵部侍郎韩皋等赋诗作序送别,805,文
8320,《送浚上人归淮南觐省序》,84,在长安。浚上人东归淮南省侍双亲，右司员外郎刘公等以诗送行，宗元作序,805,文
8321,《答贡士沈起书》,84,在长安。贡士沈起赠阅所著文五十篇，宗元作书答之,805,文
8322,《答贡士元公瑾论仕进书》,84,在长安。元公瑾有文行而不能荐于有司，诉于宗元，宗元作文论仕进，以答之,805,文
8323,《答贡士萧纂欲相师书》,84,在长安。贡士萧纂来书求师，宗元撰文答之,805,文
8324,《为樊左丞让官表》,84,在长安。代樊左丞作表陈让尚书左丞一职,805,文
8325,《为刘同州谢上表》,84,在长安。刘某除同州刺史，上表谢恩，宗元代作,805,文
8326,《记里鼓赋》,84,在长安。作赋,805,文
8327,《诏追赴都二月至灞亭上》,84,奉诏返京，二月至长安近郊灞亭，将入京，作诗抒怀,815,诗
8328,《奉酬杨侍郎丈因送八叔拾遗戏赠诏追南来诸宾二首》,84,返京后，作诗酬答杨于陵侍郎送八叔归厚南行时所赠诗,815,诗
8329,《谢杨郎中书》,84,以所著文章献右司郎中杨於陵，累获称誉，有书信称谢,796,文
8330,《感知己赋并序》,84,四举进士下第，有赋作追思梁肃之相知并自伤,797,文
8331,《鉴止水赋》,84,春，进士擢第，知贡举顾少连,798,文
8332,《青出蓝诗》,84,春，进士擢第，知贡举顾少连,798,诗
8333,《送冯定序》,84,有文赠落第西行成都的冯定,798,文
8334,《祭故东川卢大夫文、故东川节度使卢公传》,84,行至京师，冬，逢卢坦归葬路过京师，李翱有祭文并随后作传,817,文
8335,《劝裴相不自出征书》,84,在长安，有书上宰相裴度，反对其亲征淄青节度使李师道,818,文
8336,《论事于宰相书》,84,在长安，上书宰相崔群指其未尽谏诤之责,819,文
8337,《论事疏表》,84,在长安，秋，上疏论六事,819,文
8338,《疏用忠正》,84,在长安，秋，上疏论六事,819,文
8339,《疏屏奸佞》,84,在长安，秋，上疏论六事,819,文
8340,《疏绝进献》,84,在长安，秋，上疏论六事,819,文
8341,《疏厚边兵》,84,在长安，秋，上疏论六事,819,文
8342,《数引见待制官问以时事》,84,在长安，秋，上疏论六事,819,文
8343,《陵庙日时朔祭议》,84,在长安，曾上书论太庙朔望上食,819,文
8344,《百官行状奏》,84,在长安，奏请作行状不得虚说礼智仁义，宪宗从其言，李翱遂转考功员外郎,819,文
8345,《故正议大夫行尚书吏部侍郎上柱国赐紫金鱼袋赠礼部尚书韩公行状》,84,在礼部郎中任，韩愈卒，李翱作行状，叙其官历事迹请中书牒考功下太常定谥,824,文
8346,《祭中书韦相公文》,84,有祭韦处厚文,829,文
8347,寄杨茂卿校书,84,应试不第。租赁长安朱雀街亲仁坊，有诗：“三年赁舍亲仁里”。寄诗杨茂卿。识任畹、任畴、刘叉、李余、王求、狄兼谟等。始与张籍、李绅等唱和,814,诗
8348,送任畹及第归蜀中省亲,84,应举长安不第。任畹及第，姚合送任畹蜀中省亲，有诗,815,诗
8349,杏园宴上谢座主,84,春，进士及第。座主为中书舍人李逢吉。姚合有诗唱和,816,诗
8350,及第后夜中书事,84,春，进士及第， 有诗,816,诗
8351,和座主相公西亭秋日即事,84,秋，有诗和座主李逢吉,816,诗
8352,和座主相公雨中作,84,有诗和座主李逢吉,816,诗
8353,成名后留别从兄,84,春，进士及第，返相州探家。有诗：“却出关东悲复喜，归寻弟妹别仁兄”,816,诗
8354,罢武功县将入城二首,84,在长安。罢武功主簿，入京,823,诗
8355,答韩湘,84,居长安。韩湘来访，有诗答,823,诗
8356,送李余及第归蜀,84,在长安，任万年县尉。李余进士及第，夏，回蜀省亲，姚合、张籍、贾岛、朱庆馀均作诗赠送,823,诗
8357,送韩湘赴江西从事,84,在长安，任万年县尉。韩湘是年冬，韩赴江西幕，沈亚之作序，姚合、贾岛、马戴、朱庆馀均有诗赠送,823,诗
8358,万年县中雨夜会宿寄皇甫甸,84,在长安，任万年尉。,823,诗
8359,题大理崔少卿驸马林亭,84,在长安，任万年尉。秋冬之际，与贾岛、朱庆馀、顾非熊、无可聚会,823,诗
8360,送崔约下第归扬州,84,在长安，任万年尉。送友人崔约,823,诗
8361,和前吏部韩侍郎夜泛南溪,84,秋，韩愈因病休假两月，泛南溪，有《南溪始泛三首》，姚合、贾岛、张籍均有和诗,824,诗
8362,送王建秘书往渭南庄,84,有诗送王建,824,诗
8363,寄主客张郎中,84,闲居京师。有诗寄张籍,825,诗
8364,寄贾岛浪仙,84,闲居京师，有诗寄贾岛,825,诗
8365,寄汴州令狐楚相公,84,闲居京师，有诗寄令狐楚,825,诗
8366,送韦繇校书赴越,84,闲居京师。秋初，韦繇登贤良方正直言谏科，赴浙东元稹幕府，姚合、贾岛、朱庆馀有诗相送,825,诗
8367,洛下夜会寄贾岛,84,四月，授监察御史。冬，与无可、马戴、李廓聚会洛阳，有诗寄贾岛,826,未知
8368,送朱庆余及第归越,84,春，朱庆馀及第归越，姚合作诗送之,826,诗
8369,送朱庆余越中归觐,84,送宋庆余归越作诗,826,诗
8370,寄无可上人,84,秋，寄无可上人,826,诗
8371,酬答张司业见寄,84,入朝，迁殿中侍御史。与张籍酬诗相寄。张有诗《寒食寄姚侍御》,828,诗
8372,赠王建司马,84,在长安。秋，王建出任陕州司马，姚合、白居易、张籍、贾岛、刘禹锡等送之，作诗,828,诗
8373,喜马戴冬夜现过期无可不至,84,在长安。与马戴、贾岛集会，寄诗无可。贾岛有《夜集姚合宅期无可不至》，马戴有《集宿姚殿中宅期僧无可不至》,828,诗
8374,寄鄠县尉李廓少府,84,在长安。有诗寄李廓,828,诗
8375,送陆畅侍御归扬州,84,在长安。与刘禹锡同作诗送陆畅,828,诗
8376,送雍陶游蜀,84,在长安。初夏，迁户部员外郎。春，雍陶归蜀，姚合、贾岛送之，作诗,829,诗
8377,寄东都分司白宾客,84,在长安。寄诗马戴、白居易,829,诗
8378,和东都令狐留守相公,84,在长安， 和令狐楚等人诗歌寄和,829,诗
8379,寄题尉迟少卿郊居,84,在长安， 和尉迟汾等人诗歌寄和,829,诗
8380,送李廓侍御赴西川行营,84,在长安， 和李廓等人诗歌唱和,829,诗
8381,题大理崔少卿驸马林亭,84,在长安。任户部员外郎，游崔杞林亭有诗,830,诗
8382,四松诗,84,在长安。任户部员外郎， 与刘禹锡等同和郑浣《四松诗》,830,诗
8383,送刘禹锡郎中赴苏州诗,84,"秋,返长安,授刑部郎中。与刘禹锡、苏景胤等唱和。冬，有诗送刘禹锡赴苏州",831,诗
8384,送马戴下第客游,84,在长安。春，有诗送马戴客游,832,诗
8385,送少府田中丞入西蕃,84,在长安刑部郎中任。冬，与无可作诗送田早出使。无可有《送田中丞使西戎》,832,诗
8386,会将作崔监东园,84,在长安迁户部郎中。会崔杞林亭，有诗,833,诗
8387,送雍陶及第归觐,84,在长安任户部郎中。春，有诗送雍陶归蜀,834,诗
8388,送郑尚书赴兴元,84,"在长安。十一月,郑浣出为山南西道节度使,姚合有《送郑尚书赴兴元》.",837,诗
8389,送狄尚书镇太原,84,"在长安。 十二月,狄兼谟为河东节度使 姚有诗相赠",838,诗
8390,送喻凫校书归毗陵,84,"在长安。正月,改元。迁秘书少监。春,喻凫解褐受校书郎,归毗陵省亲,姚合、无可、顾非熊等送之。顾非熊有《送喻校书春归江南》、无可有一《送喻凫及第归阳羡》",841,诗
8391,和李十二舍人放朝对雪；和李十二舍人冬至日,84,"在长安。冬,与李褒唱和。",841,诗
8392,和门下李相饯西蜀相公；太尉李德裕自城外拜辞后归弊居瞻望音徽即书一绝寄上,84,"在长安。岁末,崔郸出任西川节度使,姚合有诗",841,诗
8393,送崔郎中赴常州,84,"在长安。崔瑨出任常州刺史,李方玄出任池州刺史,合均有诗送之.",841,诗
8394,赠姚合郎中,84,姚合登科，初受校书郎。 有诗送之,816,诗
8395,送朱庆余,84,在长安。朱庆余落第离开长安，作诗相送,822,诗
8396,出关后寄贾岛,84,离开长安，作诗寄贾岛,822,诗
8397,赠朱庆余校书,84,在长安。春，朱庆余及第归越，周贺作诗送之,826,诗
8398,赠厉玄侍御,84,"抵长安, 有诗赠厉玄侍御",837,诗
8399,《清都夜境》,84,寓居长安开元观（一名清都观），有诗。接触道教和佛教。,794,诗
8400,《寄思玄子诗》,84,是年，结交李宗闵、庾敬休、辛丘度，与其共游处，有诗。,794,诗
8401,《代曲江老人百韵》,84,读陈子昂《感遇诗》并作诗，郑云逵深赏之，由是勇于为文。开始喜欢杜甫诗。,794,诗
8402,《论裴延龄表》,84,在长安，元稹或代人作文。,795,文
8403,《又论裴延龄表》,84,在长安，元稹或代人作文。,795,文
8404,《开元观闲居酬吴士矩侍御三十韵》,84,在长安，时寓开元观，并与吴士矩唱和，吴已入仕。,796,诗
8405,《清都春霁寄胡三吴十一》,84,在长安，时寓开元观，并与吴士矩、胡灵之等唱和。,796,诗
8406,《与吴侍御春游》,84,在长安，与吴士矩春游，有诗。约本年，识杨巨源、李顾言。,796,诗
8407,《春晚寄杨十二兼呈赵八》,84,贞元十年至十二年间，在长安作《春晚寄杨十二兼呈赵八》诗，姑系于此。,796,诗
8408,《与杨十二李三早入永寿寺看牡丹》,84,贞元十年至十二年间，在长安作《与杨十二李三早入永寿寺看牡丹》诗，姑系于此。,796,诗
8409,《春余遣兴》,84,贞元十年至十二年间，在长安作《春余遣兴》诗，姑系于此。,796,诗
8410,《忆云（灵）之》,84,贞元十年至十二年间，在长安作《忆云（灵）之》诗，姑系于此。,796,诗
8411,《别李三》,84,贞元十年至十二年间，在长安作《别李三》诗，姑系于此。,796,诗
8412,《秋夕远怀》,84,贞元十年至十二年间，在长安作《秋夕远怀》诗，姑系于此。,796,诗
8413,《鱼中素》,84,春，铨选未中式，留西京，与“崔莺莺”（不确）通信，附诗。,801,诗
8414,《会真诗三十韵》,84,留西京，回忆与“崔莺莺”（不确）恋爱的事情，有诗。杨巨源为之赋《崔娘诗》。,801,诗
8415,《错字判》,84,冬，应吏部试，作文。,802,文
8416,《易家有归藏判》,84,冬，应吏部试，作文。,802,文
8417,《修堤请种树判》,84,冬，应吏部试，作文。,802,文
8418,《夜绩判》,84,冬，应吏部试，作文。,802,文
8419,《田中种树判》,84,冬，应吏部试，作文。,802,文
8420,《屯田官考绩判》,84,冬，应吏部试，作文。,802,文
8421,《怒心鼓琴判》,84,冬，应吏部试，作文。,802,文
8422,《回风变节判》,84,冬，应吏部试，作文。,802,文
8423,《五品女乐判》,84,冬，应吏部试，作文。,802,文
8424,《学生鼓琴判》,84,冬，应吏部试，作文。,802,文
8425,《对父病杀牛判》,84,冬，应吏部试，作文。,802,文
8426,《对弓矢驱鸟鸢判》,84,冬，应吏部试，作文。,802,文
8427,《千岁龟判》,84,冬，应吏部试，作文。,802,文
8428,《对蕃客求鱼判》,84,冬，应吏部试，作文。,802,文
8429,《对宴客鳖小判》,84,冬，应吏部试，作文。,802,文
8430,《对养鸡猪判》,84,冬，应吏部试，作文。,802,文
8431,《对狗伤人有牌判》,84,冬，应吏部试，作文。,802,文
8432,《古决绝词三首》,84,是年，忆往事，有诗。,802,诗
8433,《牡丹二首》,84,贞元十七、十八年间在长安作有《牡丹二首》，姑系于此。,802,诗
8434,《象人》,84,贞元十七、十八年间在长安作有《象人》，姑系于此。,802,诗
8435,《与杨十二巨源卢十九经济同游大安亭各赋二物各为五韵探得松石》,84,贞元十七、十八年间在长安作有《与杨十二巨源卢十九经济同游大安亭各赋二物各为五韵探得松石》，姑系于此。,802,诗
8436,《赋得春雪映早梅》,84,贞元十七、十八年间在长安作有《赋得春雪映早梅》，姑系于此。,802,诗
8437,《赋得玉卮无当》,84,贞元十七、十八年间在长安作有《赋得玉卮无当》，姑系于此。,802,诗
8438,《杏园》,84,贞元十七、十八年间在长安作有《杏园》，姑系于此。,802,诗
8439,《菊花》,84,贞元十七、十八年间在长安作有《菊花》，姑系于此。,802,诗
8440,《酬乐天秋兴见赠本句云莫怪独吟秋兴苦比君较近二毛年》,84,贞元十七、十八年间在长安作有《酬乐天秋兴见赠本句云莫怪独吟秋兴苦比君较近二毛年》，姑系于此。,802,诗
8441,《刘颇诗》,84,贞元十七、十八年间在长安作有《刘颇诗》，姑系于此。,802,诗
8442,《毁方瓦合判》,84,在长安中平判科第四等，礼部侍郎权德舆知贡举。署秘书省校书郎。与白居易交游密切，与李建结交。韦夏卿改太子判宾客。有文。,803,文
8443,《闺晚》,84,与韦夏卿幼女韦丛结婚，有诗。韦夏卿改东都留守、东都畿汝防御使。,803,诗
8444,《酬胡三凭人问牡丹》,84,贞元十九年前在长安曾与胡灵之唱和（胡灵之原唱已亡佚），有诗，姑系于此。,803,诗
8445,《靖安穷居》,84,贞元十九年前在长安曾作《靖安穷居》，姑系于此。,803,诗
8446,《莺莺传》,84,回长安。元稹撰自传体小说，李绅作《莺莺歌》。,804,文
8447,《寻西明寺僧不在》,84,贞元二十一年或以前在长安作有《寻西明寺僧不在》，姑系于此。,805,诗
8448,《送林复梦赴韦令辟》,84,贞元二十一年或以前在长安作有《送林复梦赴韦令辟》，姑系于此。,805,诗
8449,《送复梦赴韦令幕》,84,贞元二十一年或以前在长安作有《送复梦赴韦令幕》，姑系于此。,805,诗
8450,《伴僧行》,84,贞元二十一年或以前在长安作有《伴僧行》，姑系于此。,805,诗
8451,《西明寺牡丹》,84,贞元二十一年或以前在长安作有《西明寺牡丹》，姑系于此。,805,诗
8452,《奉诚园》,84,贞元二十一年或以前在长安作有《奉诚园》，姑系于此。,805,诗
8453,《恭王故太妃挽歌词二首》,84,贞元十九至二十一年间任秘书郎时作有《恭王故太妃挽词二首》，姑系于此。,805,诗
8454,《病逢春期白二十二辛大不至十韵》,84,贞元十九至二十一年间任秘书郎时作有《病逢春期白二十二辛大不至十韵》，姑系于此。,805,诗
8455,《赠乐天》,84,贞元十九至二十一年间任秘书郎时作有《赠乐天》，姑系于此。,805,诗
8456,《压墙花》,84,贞元十九至二十一年间任秘书郎时作有《压墙花》，姑系于此。,805,诗
8457,《永贞二年正月二日上御丹凤楼赦天下予与李公垂庾顺之闲行曲江不及盛观》,84,与李绅、庾敬休同游曲江，有诗。,806,诗
8458,《永贞历》,84,永贞二年正月二日以后改元和，历名永贞，止元旦一日，元稹以其时事作诗。,806,诗
8459,《论讨刘贼表》,84,宪宗下诏讨刘辟，元稹代人作表。,806,文
8460,《赠李十二牡丹花片因以饯行》,84,与白居易送李绅进士及第后归觐，有诗。,806,诗
8461,《折枝花赠行》,84,与白居易送李绅进士及第后归觐，有诗。,806,诗
8462,《才识兼茂名于体用策一道》,84,参加制举考试，作文。,806,文
8463,《顺宗至德大圣大安孝皇帝挽歌词三首》,84,太上皇唐顺宗葬于丰陵，有诗记之。,806,诗
8464,《迁庙议状》,84,议迁庙之礼，作文。,806,文
8465,《酬乐天》,84,盩厔尉权摄昭应县白居易作诗寄元稹、李翱，元稹酬和。,806,诗
8466,《论西戎表》,84,是年，上书言政事。,806,文
8467,《献事表》,84,是年，上书言政事。,806,文
8468,《论教书本》,84,是年，上书言政事。,806,文
8469,《论谏职表》,84,是年，上书言政事。,806,文
8470,《论追制表》,84,是年，上书言政事。,806,文
8471,《秋堂夕》,84,秋，有感秋之诗。,806,诗
8472,《含风夕》,84,秋，有感秋之诗。,806,诗
8473,《赋得九月尽》,84,丁母忧。有诗。,806,诗
8474,《赋得雨后花》,84,丁母忧。有诗。,806,诗
8475,《和乐天招钱蔚章看山绝句》,84,与白居易进行唱和，有诗。,808,诗
8476,《弹奏山南西道两税外草状》,84,至长安后，作文弹奏山南西道于两税外加配驿草，节度使裴玢罚一月俸，刺史罚一季俸，仍令元和四年后禁断。,809,文
8477,《代李中丞谢官表》,84,在长安，代御史中丞李夷简作谢官表。,809,文
8478,《使东川·序》,84,使东川时共作诗“三十二章”，有序。白行简为之写为东川卷。,809,文
8479,《东台去》,84,与次兄万年县丞元秬别，白居易因故未能送行。有诗。,809,诗
8480,《东西道》,84,西归长安途中，有《东西道》诗，姑系于此。,810,诗
8481,《分流水》,84,西归长安途中，有《分流水》诗，姑系于此。,810,诗
8482,《寄隐客》,84,西归长安途中，有《寄隐客》诗，姑系于此。,810,诗
8483,《归田》,84,西归长安途中，有《归田》诗，姑系于此。,810,诗
8484,《缘路》,84,西归长安途中，有《缘路》诗，姑系于此。,810,诗
8485,《春鸠》,84,西归长安途中，有《春鸠》诗，姑系于此。,810,诗
8486,《旅眠》,84,西归长安途中，有《旅眠》诗，姑系于此。,810,诗
8487,《小碎》,84,离唐州赴长安途中作《小碎》一诗，姑系于此。,815,诗
8488,《西归绝句十二首》,84,离唐州赴长安途中以及在长安期间共作《西归绝句十二首》，姑系于此。,815,诗
8489,《酬卢秘书（并序）》,84,结交秘书郎卢拱，有诗。拟编选张籍古乐府、李绅新歌行、卢拱及杨巨源律诗、窦巩及元宗简绝句为《元白往还诗集》，事未成而元白左降。,815,诗
8490,《和乐天高相宅》,84,长安时，曾次韵酬和白居易《重道城七绝句·高相宅》一诗，姑系于此。,815,诗
8491,《和乐天刘家花》,84,长安时，曾次韵酬和白居易《重道城七绝句·刘家花》一诗，姑系于此。,815,诗
8492,《和乐天仇家酒》,84,长安时，曾次韵酬和白居易《重道城七绝句·仇家酒》一诗，姑系于此。,815,诗
8493,《和乐天赠云（恒）寂僧》,84,长安时，曾次韵酬和白居易《重道城七绝句·恒寂师》一诗，姑系于此。,815,诗
8494,《和乐天赠杨秘书巨源》,84,长安时，曾次韵酬和白居易《赠杨秘书巨源》一诗，姑系于此。,815,诗
8495,《和乐天题王家亭子》,84,长安时，曾次韵酬和白居易《题王侍御池亭》一诗，姑系于此。,815,诗
8496,《寄昙嵩寂三上人》,84,长安时，曾作《寄昙嵩寂三上人》一诗，姑系于此。,815,诗
8497,《题李十一修行里居壁》,84,长安时，曾作《题李十一修行里居壁》一诗，姑系于此。,815,诗
8498,《见人咏韩舍人新律诗因有戏赠》,84,韩愈在考功郎中、知制诰任，多作近体律绝，诗风一变，元稹见人咏之，以诗戏赠。,815,诗
8499,《上令狐相公诗启》,84,在长安任膳部员外郎。向宰相令狐楚献诗二百首，楚深称赏，有文记之。宰相令狐楚为宪宗山陵使，元稹为判官。,820,文
8500,《寒食日毛空路示侄晦及从简》,84,寒食，有预宴会，留诗。,820,诗
8501,《别孙村老人》,84,寒食，有预宴会，留诗。,820,诗
8502,《宪宗章武孝皇帝挽歌词三首》,84,唐宪宗归葬景陵，有诗记之。,820,诗
8503,《为令狐相国谢赐金石凌红雪状》,84,夏，代令狐楚作状。,820,文
8504,《为令狐相公谢回一子官与第状》,84,六七月间，代令狐楚作状。,820,文
8505,《贬令狐楚衡州刺史制》,84,元稹起草令狐楚贬衡州刺史制，楚深恨之。元稹常为穆宗召见，密谋国事。,820,文
8506,《为萧相让官表》,84,代萧俛作让官表。,820,文
8507,《两省供奉官谏驾幸温汤状》,84,与同列谏穆宗驾幸华清宫，有文。,820,文
8508,《大合乐赋》,84,是年，元稹疑作《大合乐赋》，姑系于此。,820,文
8509,《祭礼部庾侍郎太夫人文》,84,是年，为庾承宣之母作祭文。,820,文
8510,《钱货议状》,84,是年，议论穆宗闰正月所下之诏，有文记之。,820,文
8511,《中书省议赋税及铸钱等状》,84,是年，重议杨子陵所上之奏，有文记之。,820,文
8512,《唐故京兆府盩厔县尉元君墓志铭》,84,是年，作墓志铭。,820,文
8513,《贺将诞日德音状》,84,是年，代人作状。,820,文
8514,《钱重物轻议》,84,是年，议论穆宗闰正月所下之诏，有状。,820,文
8515,《中书省议举县令状》,84,是年，议举县令，有文。,820,文
8516,《告赠皇考黄妣文》,84,是年，元稹参奉唐穆宗，得用奉赠，作文。,820,文
8517,《为萧相谢追赠祖父祖妣亡父表》,84,是年，代萧俛作表。,820,文
8518,《为萧相谢告身状》,84,是年，代萧俛作状。,820,文
8519,《为萧相国谢太夫人国号高身状》,84,是年，为萧俛作状。,820,文
8520,《唐故建州蒲城县尉元君（莫之）墓志铭》,84,是年，为元莫之作墓志铭。,820,文
8521,《诸使收淄青叙录将士等授官爵勋制》,84,是年，兴元奉天功臣及蔡郓立功将士，更赐勋爵，作制。,820,文
8522,《追封李逊母崔氏博陵郡太君》,84,是年，圣上追封李逊母崔氏，起草诰命。,820,文
8523,《追封李逢吉母王氏等》,84,是年，圣上追封李逢吉母王氏，起草诰命。,820,文
8524,《赠韦审规父渐等》,84,是年，知制诰，起草《赠韦审规父渐等》。,820,文
8525,《令狐楚等加阶》,84,是年，知制诰，起草《令狐楚等加阶》。,820,文
8526,《王仲舒等加阶》,84,是年，知制诰，起草《王仲舒等加阶》。,820,文
8527,《李逢吉等加阶》,84,是年，知制诰，起草《李逢吉等加阶》。,820,文
8528,《武儒衡等加阶》,84,是年，知制诰，起草《武儒衡等加阶》。,820,文
8529,《胡证等加阶制》,84,是年，知制诰，起草《胡证等加阶制》。,820,文
8530,《授郑涵尚书考功郎中冯宿刑部郎中制》,84,是年，知制诰，起草《授郑涵尚书考功郎中冯宿刑部郎中制》。,820,文
8531,《元藇杭州刺史等》,84,是年，知制诰，起草《元藇杭州刺史等》。,820,文
8532,《赵真长等加官制》,84,是年，知制诰，起草《赵真长等加官制》。,820,文
8533,《齐煚饶州刺史王堪澧州刺史》,84,是年，知制诰，起草《齐煚饶州刺史王堪澧州刺史》。,820,文
8534,《郭钊等转勋》,84,是年，知制诰，起草《郭钊等转勋》。,820,文
8535,《王沂河南府永宁县令等》,84,是年，知制诰，起草《王沂河南府永宁县令等》。,820,文
8536,《王元琬银州刺史》,84,是年，知制诰，起草《王元琬银州刺史》。,820,文
8537,《授杜叔良左领军卫大将军制》,84,是年，知制诰，起草《授杜叔良左领军卫大将军制》》。,820,文
8538,《李光颜加阶》,84,是年，知制诰，起草《李光颜加阶》。,820,文
8539,《赠裴行立左散骑常侍》,84,是年，知制诰，起草《赠裴行立左散骑常侍》。,820,文
8540,《萧俛等加勋》,84,是年，知制诰，起草《萧俛等加勋》。,820,文
8541,《萧俛等封爵》,84,是年，知制诰，起草《萧俛等封爵》。,820,文
8542,《崔郾授谏议大夫》,84,是年，知制诰，起草《崔郾授谏议大夫》。,820,文
8543,《授张籍秘书郎制》,84,是年，知制诰，起草《授张籍秘书郎制》。,820,文
8544,《论倚忻州刺史》,84,是年，知制诰，起草《论倚忻州刺史》。,820,文
8545,《崔蔇等检都官员外郎兼侍御史》,84,是年，知制诰，起草《崔蔇等检都官员外郎兼侍御史》。,820,文
8546,《赠于頔谢》,84,是年，知制诰，起草《赠于頔谢》。,820,文
8547,《授崔墉等泽潞支使书记制》,84,是年，知制诰，起草《授崔墉等泽潞支使书记制》。,820,文
8548,《陈谏循州刺史》,84,是年，知制诰，起草《陈谏循州刺史》。,820,文
8549,《邵同授太府少卿充吐蕃和好使》,84,是年，知制诰，起草《邵同授太府少卿充吐蕃和好使》。,820,文
8550,《独孤朗授尚书都官员外郎》,84,是年，知制诰，起草《独孤朗授尚书都官员外郎》。,820,文
8551,《赠田弘正父庭玠等》,84,是年，知制诰，起草《赠田弘正父庭玠等》。,820,文
8552,《赠田弘正母郑氏等》,84,是年，知制诰，起草《赠田弘正母郑氏等》。,820,文
8553,《崔弘礼郑州刺史》,84,是年，知制诰，起草《崔弘礼郑州刺史》。,820,文
8554,《授卢捷深州长史制》,84,是年，知制诰，起草《授卢捷深州长史制》。,820,文
8555,《李愬妻韦氏封魏国夫人》,84,是年，知制诰，起草《李愬妻韦氏封魏国夫人》。,820,文
8556,《刘师老授右司郎中制》,84,是年，知制诰，起草《刘师老授右司郎中制》。,820,文
